collection_id,title,alternative1,alternative2,creator,contributor,contributor,contributor,contributor,contributor,contributor,contributor,contributor,subject,subject,subject,subject,subject,publicsher,date,format,identifier,language,right,description,degree,owner,update_at,created_at
2,การวิเคราะห์ปริมาณสารประกอบฟีนอลและสารต้านอนุมูลอิสระในแต่ละส่วนประกอบของข้าวสาลีที่ได้จากขั้นตอนการสีข้าวสาลี,Determination of antioxidants and phenolic compounds in flour milling fractions from wheat,,ศิริธร ศิริอมรพรรณ,,,,,,,,,ข้าวสาลี --วิจัย,สารประกอบฟีนอล --วิจัย,แอนติออกซิแดนท์ --วิจัย,,,มหาวิทยาลัยมหาสารคาม,2567,pdf,https://khoon.msu.ac.th/_dir/fulltext/2026/02/Sirithon_Siriamornpun67.pdf,tha,มหาวิทยาลัยมหาสารคาม,ได้รับการสนับสนุนการวิจัย งบประมาณรายได้ ประจำปีงบประมาณ 2567 มหาวิทยาลัยมหาสารคาม,,,,
2,การศึกษาคุณภาพและคุณสมบัติของผลิตภัณฑ์เนื้อเทียมจากธัญพืชร่วมกับแมลงกินได้,Quality and properties evaluation of meat analogue produced from combined cereal with edible insect,,ศิริธร ศิริอมรพรรณ,,,,,,,,,การปรุงอาหาร (แป้งข้าวเจ้า) --วิจัย,การปรุงอาหาร (แมลง) --วิจัย,เนื้อสัตว์เทียม --วิจัย,อาหารโปรตีนจากพืช --วิจัย,อาหารเพื่อสุขภาพ --วิจัย,มหาวิทยาลัยมหาสารคาม,2566,pdf,https://khoon.msu.ac.th/_dir/fulltext/2026/01/Sirithorn_SiriAmornphan66.pdf,tha,มหาวิทยาลัยมหาสารคาม,ได้รับการสนับสนุนการวิจัย งบประมาณรายได้ ประจำปีงบประมาณ 2566 มหาวิทยาลัยมหาสารคาม,,,,
2,การสร้างบทเรียนคอมพิวเตอร์ช่วยสอนระบบมัลติมีเดีย วิชาวิทยาศาสตร์เรื่อง พฤติกรรมของสิ่งมีชีวิต สำหรับชั้นมัธมศึกษาปีที่ 3,,,ศิริพร ภิญโย,,,,,,,,,คอมพิวเตอร์ช่วยการสอน --วิจัย,สิ่งมีชีวิต --การศึกษาและการสอน (มัธยมศึกษา) --วิจัย,,,,มหาวิทยาลัยมหาสารคาม,2551,pdf,https://khoon.msu.ac.th/_dir/fulltext/2025/08/siriporn_pinyo.pdf,tha,มหาวิทยาลัยมหาสารคาม,,,,,
2,วิเคราะห์การศึกษาความพึงพอใจในการใช้ห้องปฏิบัติการ สาขาสัตวศาสตร์ ภาควิชาเทคโนโลยีการเกษตร คณะเทคโนโลยี มหาวิทยาลัยมหาสารคาม ปีการศึกษา 2560 ภาคเรียนที่ 2,,,ศิริพรรณ พลเสน,,,,,,,,,ห้องปฏิบัติการ --ความพอใจของผู้ใช้บริการ --วิจัย,มหาวิทยาลัยมหาสารคาม --คณะเทคโนโลยี --ห้องปฏิบัติการ --วิจัย,,,,มหาวิทยาลัยมหาสารคาม,2562,pdf,https://khoon.msu.ac.th/_dir/fulltext/2025/08/Siriphan_Polsen62.pdf,tha,มหาวิทยาลัยมหาสารคาม,,,,,
2,การพัฒนามหาวิทยาลัยเพื่อเข้าสู่ฐานการจัดอันดับมหาวิทยาลัยระดับสากล Times Higher Education,University development to reach the Times Higher Education global university rankings,,ศิเรมอร ประทุมทิพย์,,,,,,,,,การพัฒนาการศึกษา --วิจัย,สถาบันอุดมศึกษา --การจัดอันดับ --วิจัย,สถาบันอุดมศึกษา --การบริหาร --วิจัย,,,มหาวิทยาลัยมหาสารคาม,2560,pdf,https://khoon.msu.ac.th/_dir/fulltext/2025/10/Siremorn_Prathumthip60.pdf,tha,มหาวิทยาลัยมหาสารคาม,ได้รับการสนับสนุนการวิจัยงบประมาณเงินรายได้ ประจำปีงบประมาณ พศ2560 มหาวิทยาลัยมหาสารคาม,,,,
2,การพัฒนาระบบงานการเงินกรณีการเดินทางไปราชการสำนักวิทยบริการ มหาวิทยาลัยมหาสารคาม,"The Development of financial system in case of official government travel for academic resource center, Mahasarakham University",,สกุลไทย ป้อมมะรัง,,,,,,,,,การเงิน --วิจัย,การเดินทางไปราชการ --วิจัย,มหาวิทยาลัยมหาสารคาม --การเงิน --วิจัย,,,มหาวิทยาลัยมหาสารคาม,2553,pdf,http://khoon.msu.ac.th/_dir/fulltext/fulltextman/full2/sakunthai4335/titlepage.pdf,tha,มหาวิทยาลัยมหาสารคาม,โครงการวิจัยนี้ได้รับการสนับสนุนการวิจัยจากงบประมาณเงินรายได้ประจำปีงบประมาณ พศ 2553,,,,
2,หมวกไม้ไผ่ ชุดความรู้ภูมิปัญญาด้านศิลปหัตถกรรมพื้นบ้าน บ้านดอนกลอง อำเภอเมือง จังหวัดยโสธร,Bamboo hat : a series of indigenous knowledge about local handicafs Ban Donklong Hua Ruea Sub-District Muang Yasothon Province,,สถิตย์ เจ็กมา,อัจฉรี จันทมูล,,,,,,,,เครื่องจักสาน --ไทย --มหาสารคาม --วิจัย,งานไม้ไผ่ --วิจัย,ภูมิปัญญาชาวบ้าน --ไทย --มหาสารคาม --วิจัย,ศิลปหัตถกรรม --ไทย --มหาสารคาม --วิจัย,,มหาวิทยาลัยมหาสารคาม,2560,pdf,https://khoon.msu.ac.th/_dir/fulltext/2025/08/satit_jekma60.pdf,tha,มหาวิทยาลัยมหาสารคาม,ได้รับการสนับสนุนการวิจัยเพื่อพัฒนาองค์กรและพัฒนาบุคลากร ประจำปีงบประมาณ 2560 มหาวิทยาลัยมหาสารคาม,,,,
2,การประเมินระบบการติดตามผลการเรียนและให้คำปรึกษานิสิตระดับปริญญาตรีที่มีความเสี่ยงต่อการพ้นสภาพการเป็นนิสิต มหาวิทยาลัยมหาสารคาม,,,สวัสดิ์ วิชระโภชน์,,,,,,,,,การออกกลางคัน --วิจัย,การออกกลางคันในสถาบันอุดมศึกษา --ไทย --มหาสารคาม --วิจัย,นักศึกษา --การให้คำปรึกษา --วิจัย,ผลสัมฤทธิ์ทางการเรียน --วิจัย,มหาวิทยาลัยมหาสารคาม --นักศึกษา --วิจัย,มหาวิทยาลัยมหาสารคาม,2565,pdf,https://khoon.msu.ac.th/_dir/fulltext/2025/08/Sawat_Wicharapote65.pdf,tha,มหาวิทยาลัยมหาสารคาม,ได้รับการสนับสนุนการวิจัยงบประมาณเงินรายได้ ประจำปีงบประมาณ พศ2564 มหาวิทยาลัยมหาสารคาม,,,,
2,การบูรณาการโครงข่ายประสาทเทียมและแบบจำลองเซลลูลาร์ออโตมาตาสำหรับการจำลองการเปลี่ยนแปลงการใช้ประโยชน์ที่ดินอำเภอเมืองบุรีรัมย์,,,สาธิต แสงประดิษฐ์,,,,,,,,,การทำแผนที่ --โปรแกรมคอมพิวเตอร์ --วิจัย,การรับรู้จากระยะไกล --วิจัย,นิวรัลเน็ตเวิร์ค (วิทยาการคอมพิวเตอร์) --วิจัย,ภูมิสารสนเทศศาสตร์ --วิจัย,ระบบสารสนเทศทางภูมิศาสตร์ --วิจัย,มหาวิทยาลัยมหาสารคาม,2564,pdf,https://khoon.msu.ac.th/_dir/fulltext/2026/03/Sathit Saengpradit64.pdf,tha,มหาวิทยาลัยมหาสารคาม,ได้รับการสนับสนุนการวิจัย งบประมาณเงินรายได้ ประจำปีงบประมาณ 2564 มหาวิทยาลัยมหาสารคาม,,,,
2,การติดตามผลการปฏิบัติงานของบรรณารักษ์สาธารณรัฐประชาธิปไตยประชาชนลาวที่ผ่านการอบรมทางวิชาการ สาขาวิชาบรรณารักษศาสตร์ มหาวิทยาลัยมหาสารคาม โครงการในพระราชูปถัมภ์ของสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี,,,สายใจ ชุปวา,,,,,,,,,โครงการในพระราชูปถัมภ์ของสมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี --วิจัย,บรรณารักษ์ --การทำงาน --วิจัย,บรรณารักษ์ --ลาว --วิจัย,,,มหาวิทยาลัยมหาสารคาม,2541,pdf,http://khoon.msu.ac.th/_dir/fulltext/full165/saijai134709/titlepage.pdf,tha,มหาวิทยาลัยมหาสารคาม,,,,,
2,การศึกษาความสัมพันธ์ระหว่างกระบวนการจัดซื้อพัสดุกับประสิทธิผลการจัดซื้อพัสดุตามตัวแบบจำลองอ้างอิงการดำเนินงานโซ่อุปทาน มหาวิทยาลัยมหาสารคาม,,,สายทอง ปัญญาทิพย์,,,,,,,,,การจัดซื้อ --ไทย --มหาสารคาม --วิจัย,พัสดุ --การจัดซื้อ --ไทย,,,,มหาวิทยาลัยมหาสารคาม,2561,pdf,https://khoon.msu.ac.th/_dir/fulltext/2025/08/Saithong_Panyatip60.pdf,tha,มหาวิทยาลัยมหาสารคาม,ได้รับการสนับสนุนการวิจัย จากงบประมาณเงินรายได้ ประจำปีงบประมาณ 2560 มหาวิทยาลัยมหาสารคาม,,,,
2,รายงานการวิเคราะห์เรื่องการวิเคราะห์เปรียบเทียบจำนวนนิสิตใหม่ตามแผนการรับนิสิตปีการศึกษา 2556-2560 มหาวิทยาลัยมหาสารคาม,,,สิริมา ศรีสุภาพ,,,,,,,,,นักศึกษา --ไทย --มหาสารคาม --วิจัย,มหาวิทยาลัยมหาสารคาม --นักศึกษา --วิจัย,,,,มหาวิทยาลัยมหาสารคาม,2562,pdf,https://khoon.msu.ac.th/_dir/fulltext/2025/09/sirima.pdf,tha,มหาวิทยาลัยมหาสารคาม,,,,,
2,การพัฒนาระบบสารสนเทศสำหรับแบบประเมินภาระงานบุคลากรของมหาวิทยาลัยมหาสารคาม,The development of information system for personal workload valuation of mahasarakham university,,สิรีวรรณ ตติยรัตน์,,,,,,,,,ระบบการจัดเก็บและค้นข้อสนเทศ --วิจัย,มหาวิทยาลัยมหาสารคาม --ข้าราชการและพนักงาน --วิจัย,,,,มหาวิทยาลัยมหาสารคาม,2552,pdf,https://khoon.msu.ac.th/_dir/fulltext/2025/09/Sireewan_Tatiyarat52.pdf,tha,มหาวิทยาลัยมหาสารคาม,ได้รับการสนับสนุนการวิจัยจากงบประมาณแผ่นดิน ประจำปีงบประมาณ 2552 มหาวิทยาลัยมหาสารคาม,,,,
2,ความเสี่ยงในการปฏิบัติงานด้านการเงินและบัญชีของเจ้าหน้าที่การเงินและบัญชีในมหาวิทยาลัยมหาสารคาม,,,สุกัญญา ครุฑไชยันต์,,,,,,,,,การเงิน --วิจัย,การบัญชี --วิจัย,นักบัญชี --วิจัย,พัสดุ --วิจัย,สมรรถภาพในการทำงาน --วิจัย,มหาวิทยาลัยมหาสารคาม,2560,pdf,https://khoon.msu.ac.th/_dir/fulltext/2025/08/Sukanya_Krutchaiyant60.pdf,tha,มหาวิทยาลัยมหาสารคาม,โครงการวิจัยนี้ได้รับการสนับสนุนการวิจัยจากงบประมาณเงินรายได้ คณะแพทย์ศาสตร์ประจำปี 2560 มหาวิทยาลัยมหาสารคาม,,,,
2,การวิเคราะห์การแพร่กระจายของแบคทีเรียทั้งหมดบนผิวสัมผัสอุปกรณ์ในห้องเรียนรวม ห้องปฏิบัติการและห้องสมุด คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม,,,สุจิตรา ยาหอม,,,,,,,,,โรคเกิดจากแบคทีเรีย --วิจัย,แบคทีเรีย --วิจัย,,,,มหาวิทยาลัยมหาสารคาม,2568,pdf,https://khoon.msu.ac.th/_dir/fulltext/2025/09/Sujittra_Yahom68.pdf,tha,มหาวิทยาลัยมหาสารคาม,,,,,
2,สารออกฤทธิ์ทางชีวภาพของพืชโคลงเคลงยวน,Bioactive compounds of melastoma saigonense (Kuntze) Merr.,,สุจินต์ อังกุราวิรุทธ์,นัทธมน ประจุดทะศรี,,,,,,,,โคลงเคลงยวน --วิจัย,พืชสมุนไพร --วิจัย,สารออกฤทธิ์ทางชีวภาพจากพืช --วิจัย,,,มหาวิทยาลัยมหาสารคาม,2559,pdf,https://khoon.msu.ac.th/_dir/fulltext/2025/09/Suchin_Angkurawirut59.pdf,tha,มหาวิทยาลัยมหาสารคาม,ได้รับการสนับสนุนทุนอุดหนุนการวิจัยเพื่อพัฒนานิสิตระดับบัณฑิตศึกษา (ปริญญาเอก) งบประมาณเงินรายได้ ประจำปีงบประมาณ 2559 มหาวิทยาลัยมหาสารคาม,,,,
2,การพัฒนาระบบติดตามการใช้จ่ายงบประมาณมหาวิทยาลัยมหาสารคาม,E-budget system mahasarakham university,,สุชาติ กัญญาประสิทธิ์,,,,,,,,,การออกแบบฐานข้อมูล --วิจัย,การออกแบบระบบ --วิจัย,ระบบการจัดเก็บและค้นข้อสนเทศ --วิจัย,มหาวิทยาลัยมหาสารคาม --งบประมาณ --วิจัย,,มหาวิทยาลัยมหาสารคาม,2565,pdf,https://khoon.msu.ac.th/_dir/fulltext/2025/11/Suchart_Kanyaprasit65.pdf,tha,มหาวิทยาลัยมหาสารคาม,ได้รับการสนับสนุนการวิจัย ประจำปีงบประมาณ 2555 มหาวิทยาลัยมหาสารคาม,,,,
2,การพัฒนาอาหารกล่องกึ่งสำเร็จรูปด้วยวิธีอบแห้งแบบโฟม-แมทร่วมกับไมโครเวฟ ,Development of instant meal box using foam-mat drying combined with microwave,|aโครงการย่อยที่ 3 การพัฒนาอาหารกล่องกึ่งสำเร็จรูปด้วยวิธีอบแห้งแบบโฟม-แมทร่วมกับไมโครเวฟ,สุดาทิพย์ อินทร์ชื่น,วสันต์ ด้วงคำจันทร์,,,,,,,,บรรจุภัณฑ์อาหาร --วิจัย,บรรจุภัณฑ์อาหาร --วิจัย,อาหารกึ่งสำเร็จรูป --วิจัย,อุตสาหกรรมอาหาร --วิจัย,ผู้สูงอายุ --แง่โภชนาการ --วิจัย,มหาวิทยาลัยมหาสารคาม,2563,pdf,https://khoon.msu.ac.th/_dir/fulltext/2026/04/sudathip_Inchuen63.pdf,tha,มหาวิทยาลัยมหาสารคาม,ได้รับการสนับสนุนการวิจัยจากสำนักงานคณะกรรมการการอุดมศึกษา ประจำปีงบประมาณ 2562,,,,
2,การวิเคราะห์ผลกระทบของการส่งเสริมยานยนต์ไฟฟ้าที่มีต่อภาคขนส่งและภาคการผลิตไฟฟ้าสำหรับประเทศไทย,Implications of electric vehicle promotion policy on road transport and electricity sectors for Thailand,,บัญชา วัฒนะ,,,,,,,,,การขนส่ง --วิจัย,พลังงานทดแทน --วิจัย,ยานพาหนะไฟฟ้า --ผลกระทบต่อสังคม --วิจัย,ยานพาหนะไฟฟ้า --วิจัย,อุตสาหกรรมไฟฟ้า --วิจัย,มหาวิทยาลัยมหาสารคาม,2565,pdf,https://khoon.msu.ac.th/_dir/fulltext/2026/02/Supannika_Wattana65.pdf,tha,มหาวิทยาลัยมหาสารคาม,ได้รับการสนับสนุนการวิจัย งบประมาณรายได้ ประจำปีงบประมาณ 2564 มหาวิทยาลัยมหาสารคาม,,,,
2,การพัฒนารูปแบบการรายงานผลการเบิกจ่ายเงินงบประมาณสำหรับผู้ปฏิบัติงานด้านการเงินและบัญชี มหาวิทยาลัยมหาสารคาม,Development of budget disbursement report of financial officers in Mahasarakham University,,สุพันธ์ณี ศรเสนา,,,,,,,,,การเงิน --วิจัย,การทำบัญชี --งบประมาณ --วิจัย,มหาวิทยาลัยมหาสารคาม --งบประมาณ --วิจัย,,,มหาวิทยาลัยมหาสารคาม,2567,pdf,https://khoon.msu.ac.th/_dir/fulltext/2025/09/Suphanne_Sonsena67.pdf,tha,มหาวิทยาลัยมหาสารคาม,ได้รับการสนับสนุนการวิจัยงบประมาณเงินรายได้ ประจำปีงบประมาณ 2567 มหาวิทยาลัยมหาสารคาม,,,,
2,เซนเซอร์ไมโครเวฟที่ได้รับแรงบันดาลใจจากอภิวัสดุสำหรับตรวจวัดความเข้มข้นของไนเตรตและฟอสเฟตที่ละลายผสมกันในน้ำ,Metamaterial-inspired microwave sensor for detecting the concentration of mixed phosphate and nitrate in water,,สุภกร หาญสูงเนิน,,,,,,,,,คลื่นแม่เหล็กไฟฟ้า --วิจัย,เซนเซอร์ทางเคมีไฟฟ้า --วิจัย,ไมโครเวฟ --วิจัย,อุปกรณ์ตรวจจับสารเคมี --วิจัย,,มหาวิทยาลัยมหาสารคาม,2564,pdf,https://khoon.msu.ac.th/_dir/fulltext/2026/03/Supakorn_Harnsoongnoen64.pdf,tha,มหาวิทยาลัยมหาสารคาม,ได้รับการสนับสนุนการวิจัย งบประมาณเงินรายได้ ประจำปีงบประมาณ 2564 มหาวิทยาลัยมหาสารคาม,,,,
2,ไมโครเวฟไบโอเซนเซอร์สำหรับการตรวจวัดความเข้มข้นของฮอร์โมนเอสโตรเจนและสารรบกวนการทำงานของฮอร์โมนอีควอล,Microwave biosensor for the concentration of estrogen hormone and endocrine disrupter equol detection,,สุภกร หาญสูงเนิน,,,,,,,,,ไบโอเซนเซอร์ --วิจัย,อุปกรณ์ตรวจจับ --วิจัย,เอสโตรเจน --วิจัย,,,มหาวิทยาลัยมหาสารคาม,2564,pdf,https://khoon.msu.ac.th/_dir/fulltext/2025/09/Supakorn_Harnsoongnoen.pdf,tha,มหาวิทยาลัยมหาสารคาม,ได้รับการสนับสนุนการวิจัย งบประมาณเงินรายได้ ประจำปีงบประมาณ 2564 มหาวิทยาลัยมหาสารคาม,,,,
2,การพัฒนาระบบและสื่อสารให้คำปรึกษาการใช้โปรแกรมไอทีสีส (iThesis) ออนไลน์สำหรับนิสิตระดับบัณฑิตศึกษา มหาวิทยาลัยมหาสารคาม,,,สุภาภัทร บุตรไทย,,,,,,,,,คอมพิวเตอร์ช่วยการสอน --วิจัย,เทคโนโลยีทางการศึกษา --วิจัย,วิทยานิพนธ์อิเล็กทรอนิกส์ --วิจัย,,,มหาวิทยาลัยมหาสารคาม,2564,pdf,https://khoon.msu.ac.th/_dir/fulltext/2025/08/supapat_butthai64.pdf,tha,มหาวิทยาลัยมหาสารคาม,ได้รับการสนับสนุนการวิจัย งบประมาณเงินรายได้ ประจำปีงบประมาณ 2564 มหาวิทยาลัยมหาสารคาม,,,,
2,ความหลากหลายทางพันธุกรรมของเชื้อลิวโคไซโตซูนในไก่ชนในจังหวัดมหาสารคาม,Genetic diversity of Leucocytozoon in fighting cock in Mahasarakham province,,สุภาวดี ปิระเต,กชพร ไวสู้ศึก,,,,,,,,ไก่ชน --ปรสิต --วิจัย,ไก่ชน --วิจัย,ความหลากหลายของชนิดพันธุ์ --ไทย --มหาสารคาม --วิจัย,ปรสิต --วิจัย,ปรสิต --วิจัย,มหาวิทยาลัยมหาสารคาม,2563,pdf,https://khoon.msu.ac.th/_dir/fulltext/2026/07/Supawadee_Piratae63.pdf,tha,มหาวิทยาลัยมหาสารคาม,ได้รับการสนับสนุนการวิจัย งบประมาณรายได้ ประจำปีงบประมาณ 2563 มหาวิทยาลัยมหาสารคาม,,,,
2,การควบคุมประชากรหอยไซ (Bithynia siamensis goniomphalos) โฮสต์กลางที่ 1 ของพยาธิใบไม้ตับ (Opisthorchis viverrini) แบบชีววิธี โดยการใช้หอยนักฆ่า (Anentome helena),"Biological control of Bithynia siamensis goniomphalos, the first intermediate host of human liver fluke (Opisthorchis viverrini) by the assassin snail, Anentome helena",,สุภาวดี ปิระเต,,,,,,,,,หอย --การควบคุม --วิจัย,หอย --ปรสิต --วิจัย,หอย --สรีรวิทยา --วิจัย,,,มหาวิทยาลัยมหาสารคาม,2564,pdf,https://khoon.msu.ac.th/_dir/fulltext/2026/03/Supawadee_Piratae64.pdf,tha,มหาวิทยาลัยมหาสารคาม,ได้รับการสนับสนุนการวิจัย งบประมาณรายได้ ประจำปีงบประมาณ 2564 มหาวิทยาลัยมหาสารคาม,,,,
2,การใช้เทคนิคทางโมเลกุลในการตรวจหาและระบุชนิดของเชื้อ Plasmodium sp. ในไก่ชนในจังหวัดมหาสารคาม,Molecular detection and identification of Plasmodium sp. infection in fighting cock in Mahasarakham province,,สุภาวดี ปิระเต,กชพร ไวสู้ศึก,วสุพล ชาแท่น,,,,,,,ไก่ชน --วิจัย,พลาสโมเดียม --วิจัย,มาลาเรีย --วิจัย,,,มหาวิทยาลัยมหาสารคาม,2564,pdf,https://khoon.msu.ac.th/_dir/fulltext/2026/03/supawadee_piratae64.pdf,tha,มหาวิทยาลัยมหาสารคาม,ได้รับการสนับสนุนการวิจัย งบประมาณรายได้ ประจำปีงบประมาณ 2564 มหาวิทยาลัยมหาสารคาม,,,,
2,ความหลากชนิดของจำนวนโครโมโซมของพืชวงศ์บุกบอน สกุล Alocasia และ Colocasia ในประเทศไทย,,,สุรพล แสนสุข,ปิยะพร แสนสุข,รัตนาวลี เสนาวงศ์,,,,,,,โครโมโซมพืช --วิจัย,บุก (พืช) --วิจัย,พืชวงศ์บอน --วิจัย,,,มหาวิทยาลัยมหาสารคาม,2560,pdf,https://khoon.msu.ac.th/_dir/fulltext/2026/05/Surapon_Saensouk60.pdf,tha,มหาวิทยาลัยมหาสารคาม,ได้รับการสนับสนุนการวิจัย งบประมาณรายได้ ประจำปีงบประมาณ 2560 มหาวิทยาลัยมหาสารคาม,,,,
2,พืชสมุนไพรสกุล Curcuma ในจังหวัดฉะเชิงเทรา,Medicinal plants of Curcuma in Chachoengsao province,รายงานฉบับสมบูรณ์โครงการพืชสมุนไพรสกุล Curcuma ในจังหวัดฉะเชิงเทรา,สุรพล แสนสุข,ปิยะพร แสนสุข,,,,,,,,พืชวงศ์ขิงข่า --นิเวศวิทยา --วิจัย,พืชวงศ์ขิงข่า --วิจัย,พืชสมุนไพร --ไทย --วิจัย,,,มหาวิทยาลัยมหาสารคาม,2565,pdf,https://khoon.msu.ac.th/_dir/fulltext/2026/03/Surapon_Saensuk65.pdf,tha,มหาวิทยาลัยมหาสารคาม,ได้รับการสนับสนุนการวิจัย งบประมาณเงินรายได้ ประจำปีงบประมาณ 2565 มหาวิทยาลัยมหาสารคาม,,,,
2,ความหลากหลายและโครโมโซมของพืชวงศ์เผือกในจังหวัดมหาสารคาม,Diversity and chromosome of family araceae in Mahasarakham province,,สุรพล แสนสุข,ปิยะพร แสนสุข,,,,,,,,โครโมโซมพืช --วิจัย,เผือก --วิจัย,พืชวงศ์บอน --วิจัย,,,มหาวิทยาลัยมหาสารคาม,2564,pdf,https://khoon.msu.ac.th/_dir/fulltext/2026/03/Surapon_Saensouk64.pdf,tha,มหาวิทยาลัยมหาสารคาม,ได้รับการสนับสนุนการวิจัย งบประมาณเงินรายได้ ประจำปีงบประมาณ 2564 ประเภทส่งเสริมการตีพิมพ์ในวารสารระดับนานาชาติ มหาวิทยาลัยมหาสารคาม,,,,
2,อนุกรมวิธานและพฤกษศาสตร์พื้นบ้านของพรรณไม้น้ำในอำเภอกันทรวิชัย จังหวัดมหาสารคาม,"Systematic and ethnobotany of aquatic plants in Kantharawichai District, Maka Sarakham Province",,ณัฐกมล แสนอินทร์,ปิยะพร แสนสุข,,,,,,,,พฤกษศาสตร์พื้นบ้าน --การใช้ประโยชน์ --วิจัย,พืช --การจำแนก --วิจัย,มหาวิทยาลัยมหาสารคาม --สถาบันวิจัยวลัยรุกขเวช --วิจัย,พฤกษศาสตร์พื้นบ้าน --ไทย (ภาคตะวันออกเฉียงเหนือ) --วิจัย,,มหาวิทยาลัยมหาสารคาม,2563,pdf,https://khoon.msu.ac.th/_dir/fulltext/2025/07/Natkamon_Saen-in63.pdf,tha,มหาวิทยาลัยมหาสารคาม,ได้รับการสนับสนุนการวิจัยงบประมาณรายได้ประจำปีงบประมาณ 2563 มหาวิทยาลัยมหาสารคาม,,,,
5,คู่มือปฏิบัติงาน กลุ่มงานข้อมูลและการวิเคราะห์ข้อมูล กองแผนงาน สำนักงานอธิการบดี มหาวิทยาลัยมหาสารคาม,,,สุรางค์รัตน์ เนื่องไชยยศ,,,,,,,,,มหาวิทยาลัยมหาสารคาม --กองแผนงาน --คู่มือปฏิบัติงาน,มหาวิทยาลัยมหาสารคาม --ข้อมูล,,,,มหาวิทยาลัยมหาสารคาม,2549,pdf,http://khoon.msu.ac.th/_dir/fulltext/full130/surangrat12971/titlepage.pdf,tha,มหาวิทยาลัยมหาสารคาม,,,,,
2,การศึกษาความหลากหลายของปลาเศรษฐกิจ บริเวณอ่างเก็บน้ำห้วยค้อ อำเภอนาเชือก จังหวัดมหาสารคาม,,,ดุญณภัตน์ ขาวหิต,,,,,,,,,ความหลากหลายทางชีวภาพของน้ำจืด --วิจัย,ปลา --การเกิดชนิดพันธุ์ใหม่ --วิจัย,ปลา --ความผันแปร --วิจัย,ปลาน้ำจืด --ไทย --วิจัย,,มหาวิทยาลัยมหาสารคาม,2565,pdf,https://khoon.msu.ac.th/_dir/fulltext/2026/03/Satienpong_Khaohit2565.pdf,tha,มหาวิทยาลัยมหาสารคาม,ได้รับการสนับสนุนการวิจัย งบประมาณรายได้ ประจำปีงบประมาณ 2565 มหาวิทยาลัยมหาสารคาม,,,,
2,ปัจจัยที่มีผลกระทบต่อประสิทธิผลการประกันคุณภาพการศึกษาระดับหลักสูตรของคณะวิทยาศาสตร์ มหาวิทยาลัยมหาสารคาม,,,เสาวนีย์ รัตนะวัน,,,,,,,,,ประกันคุณภาพการศึกษาระดับอุดมศึกษา --วิจัย,ประกันคุณภาพการศึกษาระดับอุดมศึกษา --ไทย --มหาสารคาม --วิจัย,มหาวิทยาลัยมหาสารคาม --คณะวิทยาศาสตร์ --วิจัย,มหาวิทยาลัยมหาสารคาม --การประเมิน --วิจัย,,มหาวิทยาลัยมหาสารคาม,2559,pdf,https://khoon.msu.ac.th/_dir/fulltext/2025/09/Saowanee_Rattanawan59.pdf,tha,มหาวิทยาลัยมหาสารคาม,ได้รับการสนับสนุนการวิจัย งบประมาณเงินรายได้ ประจำปีงบประมาณ 2569 มหาวิทยาลัยมหาสารคาม,,,,
2,การพัฒนาหลักสูตรพลังงานทดแทน : การทำถ่านอัดแท่งจากวัสดุเหลือใช้ทางการเกษตรเพื่อส่งเสริมการรู้สิ่งแวดล้อมของนักเรียนชั้นมัธยมศึกษาตอนต้นโรงเรียนเทศบาลสามัคคีวิทยา,Development of renewable energy curriculum to promote environmental literacy to secondary school students: a case study of charcoal briquette production from agricultural residues,,อดิศักดิ์ สิงห์สีโว,จักรี กล้าขยัน,,,,,,,,ถ่าน --วิจัย,พลังงานทดแทน --หลักสูตร,โรงเรียนเทศบาลสามัคคีวิทยา --วิจัย,,,มหาวิทยาลัยมหาสารคาม,2559,pdf,https://khoon.msu.ac.th/_dir/fulltext/2026/06/Adisak_Singseewo59.pdf,tha,มหาวิทยาลัยมหาสารคาม,,,,,
2,การค้นหากฏความสัมพันธ์ข้อมูลการเลือกสาขาวิชาในระบบ TCAS,Association rule discovery for selecting programs in TCAS,,อนันต์ ปินะเต,,,,,,,,,กฎความสัมพันธ์ --วิจัย,สถาบันอุดมศึกษา --การรับนักศึกษา --วิจัย,,,,มหาวิทยาลัยมหาสารคาม,2564,pdf,https://khoon.msu.ac.th/_dir/fulltext/2025/08/Anan_Pinate64.pdf,tha,มหาวิทยาลัยมหาสารคาม,ได้รับการสนับสนุนการวิจัย งบประมาณเงินรายได้ ประจำปีงบประมาณ 2564 มหาวิทยาลัยมหาสารคาม,,,,
2,แนวทางการไกล่เกลี่ยข้อพิพาทในมหาวิทยาลัยมหาสารคาม,Guidelines for the mediation in the University of Mahasarakham.,,อนุชิฎา วิชัย,,,,,,,,,การไกล่เกลี่ย --วิจัย,การระงับข้อพิพาท --วิจัย,มหาวิทยาลัยมหาสารคาม --วิจัย,,,กองการเจ้าหน้าที่ มหาวิทยาลัยมหาสารคาม,2560,pdf,https://khoon.msu.ac.th/_dir/fulltext/2025/08/Anuchida_Wichai60.pdf,tha,มหาวิทยาลัยมหาสารคาม,,,,,
